Nombre,IdFutwiz,Enlace,Media,Calidad,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
Timo Hubers,13844,https://www.futwiz.com/en/fifa22/player/timo-hubers/13844,71,silver,83,39,54,56,72,71
Federico Mattiello,13843,https://www.futwiz.com/en/fifa22/player/federico-mattiello/13843,71,silver,72,64,70,73,69,61
Ike Ugbo,13842,https://www.futwiz.com/en/fifa22/player/ike-ugbo/13842,71,silver-nr,78,70,57,68,29,70
Mikael Uhre,13841,https://www.futwiz.com/en/fifa22/player/mikael-uhre/13841,71,silver,89,67,50,68,33,76
Johannes Geis,13840,https://www.futwiz.com/en/fifa22/player/johannes-geis/13840,71,silver,54,63,77,64,68,70
Lebogang Manyama,13839,https://www.futwiz.com/en/fifa22/player/lebogang-manyama/13839,71,silver,73,74,65,69,38,63
Collins Fai,13838,https://www.futwiz.com/en/fifa22/player/collins-fai/13838,71,silver,85,32,57,68,67,70
Georgios Efrem,13837,https://www.futwiz.com/en/fifa22/player/georgios-efrem/13837,71,silver-nr,74,56,65,74,33,48
Felipe Carballo,13836,https://www.futwiz.com/en/fifa22/player/felipe-carballo/13836,71,libertadores,67,63,70,71,65,69
Harry Toffolo,13835,https://www.futwiz.com/en/fifa22/player/harry-toffolo/13835,71,silver-nr,76,52,62,65,65,71
Hamza Sakhi,13834,https://www.futwiz.com/en/fifa22/player/hamza-sakhi/13834,71,silver,72,66,73,72,57,60
Joaquin Novillo,13833,https://www.futwiz.com/en/fifa22/player/joaquin-novillo/13833,71,libertadores,64,34,43,49,70,80
Casper De Norre,13832,https://www.futwiz.com/en/fifa22/player/casper-de-norre/13832,71,silver,70,63,66,71,65,70
Issiaga Sylla,13831,https://www.futwiz.com/en/fifa22/player/issiaga-sylla/13831,71,silver-nr,62,61,67,66,65,74
Luis Perez,13830,https://www.futwiz.com/en/fifa22/player/luis-perez/13830,71,silver-nr,81,44,59,67,68,73
Nicolas Benezet,13829,https://www.futwiz.com/en/fifa22/player/nicolas-benezet/13829,71,silver,76,68,68,72,34,53
Jeremy Ebobisse,13828,https://www.futwiz.com/en/fifa22/player/jeremy-ebobisse/13828,71,silver,86,65,63,69,34,79
Ben Brereton Diaz,13827,https://www.futwiz.com/en/fifa22/player/ben-brereton-diaz/13827,71,silver,83,68,62,72,41,73
Pedro Tiba,13826,https://www.futwiz.com/en/fifa22/player/pedro-tiba/13826,71,silver-nr,61,65,69,73,57,75
Cassiano,13825,https://www.futwiz.com/en/fifa22/player/cassiano/13825,71,silver-nr,66,71,54,64,27,71
Luca Caldirola,13824,https://www.futwiz.com/en/fifa22/player/luca-caldirola/13824,71,silver-nr,49,42,63,61,71,69
Ale Diez,13823,https://www.futwiz.com/en/fifa22/player/ale-diez/13823,71,silver-nr,82,38,61,68,63,64
Jesus Angulo,13822,https://www.futwiz.com/en/fifa22/player/jesus-angulo/13822,71,silver-nr,78,64,69,71,46,62
Pape Cheikh Diop,13821,https://www.futwiz.com/en/fifa22/player/pape-cheikh-diop/13821,71,silver-nr,75,57,66,68,65,76
Jose Joaquin Martinez,13820,https://www.futwiz.com/en/fifa22/player/jose-joaquin-martinez/13820,71,silver-nr,79,57,69,71,64,70
Emmanuel Garcia,13819,https://www.futwiz.com/en/fifa22/player/emmanuel-garcia/13819,71,silver-nr,70,52,60,70,67,66
Florian Hubner,13818,https://www.futwiz.com/en/fifa22/player/florian-hubner/13818,71,silver,51,43,46,44,75,71
Carel Eiting,13817,https://www.futwiz.com/en/fifa22/player/carel-eiting/13817,71,silver,53,55,76,70,63,56
Gabriel Avalos,13816,https://www.futwiz.com/en/fifa22/player/gabriel-avalos/13816,71,libertadores,67,69,48,69,34,75
Paul Aguilar,13815,https://www.futwiz.com/en/fifa22/player/paul-aguilar/13815,71,silver,70,63,66,66,66,76
Stalin Motta,13814,https://www.futwiz.com/en/fifa22/player/stalin-motta/13814,71,sudamericana,62,65,75,71,58,64
Kevin Ramirez,13813,https://www.futwiz.com/en/fifa22/player/kevin-ramirez/13813,71,silver-nr,82,57,63,73,32,58
Simon Gustafson,13812,https://www.futwiz.com/en/fifa22/player/simon-gustafson/13812,71,silver,61,71,71,70,55,70
Alexander Callens,13811,https://www.futwiz.com/en/fifa22/player/alexander-callens/13811,71,silver-nr,41,33,49,52,70,78
Luis Fernando Leon,13810,https://www.futwiz.com/en/fifa22/player/luis-fernando-leon/13810,71,libertadores,58,37,47,50,71,72
Laurent Depoitre,13809,https://www.futwiz.com/en/fifa22/player/laurent-depoitre/13809,71,silver,50,69,61,61,42,81
Fabio,13808,https://www.futwiz.com/en/fifa22/player/fabio/13808,71,silver-nr,78,68,42,66,42,78
Kyle Naughton,13807,https://www.futwiz.com/en/fifa22/player/kyle-naughton/13807,71,silver-nr,68,52,64,67,70,68
Maxime Barthelme,13806,https://www.futwiz.com/en/fifa22/player/maxime-barthelme/13806,71,silver,69,62,72,71,62,65
Wayne Sandilands,13805,https://www.futwiz.com/en/fifa22/player/wayne-sandilands/13805,71,silver-nr,69,71,69,75,52,70
Dieumerci Ndongala,13804,https://www.futwiz.com/en/fifa22/player/dieumerci-ndongala/13804,71,silver-nr,86,60,65,76,27,45
Mathew Leckie,13803,https://www.futwiz.com/en/fifa22/player/mathew-leckie/13803,71,silver-nr,81,65,64,73,51,70
Yonathan Cabral,13802,https://www.futwiz.com/en/fifa22/player/yonathan-cabral/13802,71,silver,41,29,46,44,73,69
Eren Albayrak,13801,https://www.futwiz.com/en/fifa22/player/eren-albayrak/13801,71,silver,80,65,70,70,65,65
Maarten Vandevoordt,13800,https://www.futwiz.com/en/fifa22/player/maarten-vandevoordt/13800,71,silver-nr,74,70,67,73,40,66
Lee Seung Gi,13799,https://www.futwiz.com/en/fifa22/player/lee-seung-gi/13799,71,silver-nr,75,67,71,73,53,69
Yannis Salibur,13798,https://www.futwiz.com/en/fifa22/player/yannis-salibur/13798,71,silver-nr,85,68,67,73,40,63
Federico Higuain,13797,https://www.futwiz.com/en/fifa22/player/federico-higuain/13797,71,silver,44,70,74,70,42,55
Anthony Knockaert,13796,https://www.futwiz.com/en/fifa22/player/anthony-knockaert/13796,71,silver-nr,73,67,70,75,48,65
Jerome Hergault,13795,https://www.futwiz.com/en/fifa22/player/jerome-hergault/13795,71,silver-nr,48,44,67,69,69,71
Gaetan Weissbeck,13794,https://www.futwiz.com/en/fifa22/player/gaetan-weissbeck/13794,71,silver,64,68,71,74,42,64
Hiroshi Kiyotake,13793,https://www.futwiz.com/en/fifa22/player/hiroshi-kiyotake/13793,71,silver,70,68,70,72,41,62
Takashi Usami,13792,https://www.futwiz.com/en/fifa22/player/takashi-usami/13792,71,silver,78,68,70,74,43,63
Berkay Ozcan,13791,https://www.futwiz.com/en/fifa22/player/berkay-ozcan/13791,71,silver,68,58,73,75,53,65
Mateus,13790,https://www.futwiz.com/en/fifa22/player/mateus/13790,71,silver-nr,82,69,66,74,52,69
Jonson Clarke-Harris,13789,https://www.futwiz.com/en/fifa22/player/jonson-clarke-harris/13789,71,silver,77,72,54,65,27,78
Richie Laryea,13788,https://www.futwiz.com/en/fifa22/player/richie-laryea/13788,71,silver,81,60,64,71,63,71
Wang Dalei,13787,https://www.futwiz.com/en/fifa22/player/wang-dalei/13787,71,silver-nr,70,69,70,72,60,68
Ciprian Deac,13786,https://www.futwiz.com/en/fifa22/player/ciprian-deac/13786,71,silver-nr,70,68,72,72,57,72
Jose Andres Martinez,13785,https://www.futwiz.com/en/fifa22/player/jose-andres-martinez/13785,71,silver-nr,71,43,59,67,70,79
Alexander Hack,13784,https://www.futwiz.com/en/fifa22/player/alexander-hack/13784,71,silver,62,32,59,57,73,74
Norbert Gyomber,13783,https://www.futwiz.com/en/fifa22/player/norbert-gyomber/13783,71,silver,57,31,42,50,73,67
Peter Zulj,13782,https://www.futwiz.com/en/fifa22/player/peter-zulj/13782,71,silver,52,70,72,71,66,69
Deni Milosevic,13781,https://www.futwiz.com/en/fifa22/player/deni-milosevic/13781,71,silver-nr,66,67,70,73,42,66
Jurgen Locadia,13780,https://www.futwiz.com/en/fifa22/player/jurgen-locadia/13780,71,silver,70,70,66,71,35,73
Nathan Byrne,13779,https://www.futwiz.com/en/fifa22/player/nathan-byrne/13779,71,silver,85,52,63,72,63,66
Dax McCarty,13778,https://www.futwiz.com/en/fifa22/player/dax-mccarty/13778,71,silver-nr,44,54,67,67,68,74
Daniel Heuer Fernandes,13777,https://www.futwiz.com/en/fifa22/player/daniel-heuer-fernandes/13777,71,silver-nr,71,69,70,74,43,68
Dawid Kownacki,13776,https://www.futwiz.com/en/fifa22/player/dawid-kownacki/13776,71,silver-nr,77,71,60,71,31,67
Michael Hector,13775,https://www.futwiz.com/en/fifa22/player/michael-hector/13775,71,silver-nr,61,47,51,60,71,76
Dani Martin,13774,https://www.futwiz.com/en/fifa22/player/dani-martin/13774,71,silver-nr,71,69,68,73,47,69
Tariqe Fosu,13773,https://www.futwiz.com/en/fifa22/player/tariqe-fosu/13773,71,silver-nr,85,64,64,73,38,62
Edon Zhegrova,13772,https://www.futwiz.com/en/fifa22/player/edon-zhegrova/13772,71,silver-nr,81,63,63,76,25,56
Lee Chung Yong,13771,https://www.futwiz.com/en/fifa22/player/lee-chung-yong/13771,71,silver-nr,70,61,69,76,53,60
Gino Peruzzi,13770,https://www.futwiz.com/en/fifa22/player/gino-peruzzi/13770,71,sudamericana,74,49,64,69,66,71
Noah Okafor,13769,https://www.futwiz.com/en/fifa22/player/noah-okafor/13769,71,silver,84,67,63,73,32,74
Aldo Corzo,13768,https://www.futwiz.com/en/fifa22/player/aldo-corzo/13768,71,libertadores,67,46,59,63,70,68
Antonio Carlos,13767,https://www.futwiz.com/en/fifa22/player/antonio-carlos/13767,71,silver,60,34,43,44,71,80
Itumeleng Khune,13766,https://www.futwiz.com/en/fifa22/player/itumeleng-khune/13766,71,silver,71,69,90,75,35,64
Julian Fernandez,13765,https://www.futwiz.com/en/fifa22/player/julian-fernandez/13765,71,sudamericana,67,54,61,68,69,76
Majeed Waris,13764,https://www.futwiz.com/en/fifa22/player/majeed-waris/13764,71,silver,87,69,66,73,37,65
Augusto Batalla,13763,https://www.futwiz.com/en/fifa22/player/augusto-batalla/13763,71,sudamericana,72,68,67,72,43,69
Jese,13762,https://www.futwiz.com/en/fifa22/player/jese/13762,71,silver,74,70,69,75,25,59
Escassi,13761,https://www.futwiz.com/en/fifa22/player/escassi/13761,71,silver,47,58,63,58,71,81
James Lea Siliki,13760,https://www.futwiz.com/en/fifa22/player/james-lea-siliki/13760,71,silver-nr,70,62,71,73,69,70
Denis Vavro,13759,https://www.futwiz.com/en/fifa22/player/denis-vavro/13759,71,silver-nr,63,49,51,56,70,77
Kwon Kyung Won,13758,https://www.futwiz.com/en/fifa22/player/kwon-kyung-won/13758,71,silver-nr,63,39,61,59,71,77
Filip Soucek,13757,https://www.futwiz.com/en/fifa22/player/filip-soucek/13757,71,silver-nr,73,65,69,72,66,74
Samuel Piette,13756,https://www.futwiz.com/en/fifa22/player/samuel-piette/13756,71,silver,55,38,56,62,70,81
Bryan Dabo,13755,https://www.futwiz.com/en/fifa22/player/bryan-dabo/13755,71,silver,61,67,69,73,72,77
Domingos Quina,13754,https://www.futwiz.com/en/fifa22/player/domingos-quina/13754,71,silver,69,67,67,75,44,48
James Holland,13753,https://www.futwiz.com/en/fifa22/player/james-holland/13753,71,silver-nr,65,62,68,71,68,79
Andres Ibarguen,13752,https://www.futwiz.com/en/fifa22/player/andres-ibarguen/13752,71,silver,91,63,65,74,36,42
Bruno Martins Indi,13751,https://www.futwiz.com/en/fifa22/player/bruno-martins-indi/13751,71,silver-nr,44,42,55,58,72,76
George Saville,13750,https://www.futwiz.com/en/fifa22/player/george-saville/13750,71,silver-nr,63,65,69,69,68,75
Remi Walter,13749,https://www.futwiz.com/en/fifa22/player/remi-walter/13749,71,silver-nr,64,61,71,73,66,68
Florian Miguel,13748,https://www.futwiz.com/en/fifa22/player/florian-miguel/13748,71,silver,68,49,64,69,71,72
Martin Olsson,13747,https://www.futwiz.com/en/fifa22/player/martin-olsson/13747,71,silver,71,62,68,69,69,70
Dejan Joveljic,13746,https://www.futwiz.com/en/fifa22/player/dejan-joveljic/13746,71,silver-nr,72,70,63,72,31,69
Ismael,13745,https://www.futwiz.com/en/fifa22/player/ismael/13745,71,silver,69,58,72,77,55,68
Fernando Marquez,13744,https://www.futwiz.com/en/fifa22/player/fernando-marquez/13744,71,sudamericana,70,70,62,66,38,70
Carlinhos,13743,https://www.futwiz.com/en/fifa22/player/carlinhos/13743,71,silver-nr,69,65,69,74,47,73
Guillermo Acosta,13742,https://www.futwiz.com/en/fifa22/player/guillermo-acosta/13742,71,silver,67,69,68,72,61,75
Joel Sonora,13741,https://www.futwiz.com/en/fifa22/player/joel-sonora/13741,71,silver,82,68,69,74,55,58
Mikael Ishak,13740,https://www.futwiz.com/en/fifa22/player/mikael-ishak/13740,71,silver-nr,71,71,56,65,38,78
Virgil Misidjan,13739,https://www.futwiz.com/en/fifa22/player/virgil-misidjan/13739,71,silver-nr,86,62,64,75,29,58
Marcus Ingvartsen,13738,https://www.futwiz.com/en/fifa22/player/marcus-ingvartsen/13738,71,silver,63,75,63,72,36,72
Vagner,13737,https://www.futwiz.com/en/fifa22/player/vagner/13737,71,silver,89,73,62,76,29,55
Joe Ralls,13736,https://www.futwiz.com/en/fifa22/player/joe-ralls/13736,71,silver-nr,64,69,71,70,67,67
Hamed Junior Traore,13735,https://www.futwiz.com/en/fifa22/player/hamed-junior-traore/13735,71,silver,70,66,69,75,56,59
Martin Fraisl,13734,https://www.futwiz.com/en/fifa22/player/martin-fraisl/13734,71,silver-nr,72,69,65,72,41,71
Adam Davies,13733,https://www.futwiz.com/en/fifa22/player/adam-davies/13733,71,silver-nr,71,68,67,71,40,69
Dominick Drexler,13732,https://www.futwiz.com/en/fifa22/player/dominick-drexler/13732,71,silver-nr,67,63,70,73,40,58
Ronaldo Vieira,13731,https://www.futwiz.com/en/fifa22/player/ronaldo-vieira/13731,71,silver-nr,73,58,65,72,67,75
Guitian,13730,https://www.futwiz.com/en/fifa22/player/guitian/13730,71,sudamericana,66,41,58,62,70,76
Matthew Longstaff,13729,https://www.futwiz.com/en/fifa22/player/matthew-longstaff/13729,71,silver-nr,69,67,70,70,58,60
Florent Hadergjonaj,13728,https://www.futwiz.com/en/fifa22/player/florent-hadergjonaj/13728,71,silver-nr,81,48,65,69,65,70
Milan Havel,13727,https://www.futwiz.com/en/fifa22/player/milan-havel/13727,71,silver-nr,73,47,65,70,66,72
Fabian Viafara,13726,https://www.futwiz.com/en/fifa22/player/fabian-viafara/13726,71,libertadores,89,53,61,68,62,56
Peter Ankersen,13725,https://www.futwiz.com/en/fifa22/player/peter-ankersen/13725,71,silver-nr,78,61,65,69,65,69
Zeng Cheng,13724,https://www.futwiz.com/en/fifa22/player/zeng-cheng/13724,71,silver-nr,70,66,69,74,32,71
Stanislav Magkeev,13723,https://www.futwiz.com/en/fifa22/player/stanislav-magkeev/13723,71,silver,62,34,59,58,73,74
Emiliano Marcondes,13722,https://www.futwiz.com/en/fifa22/player/emiliano-marcondes/13722,71,silver-nr,74,68,67,72,38,60
Go Yo Han,13721,https://www.futwiz.com/en/fifa22/player/go-yo-han/13721,71,silver-nr,77,61,68,70,63,73
Jasmin Scuk,13720,https://www.futwiz.com/en/fifa22/player/jasmin-scuk/13720,71,silver-nr,58,62,67,69,68,70
Pawel Wszolek,13719,https://www.futwiz.com/en/fifa22/player/pawel-wszolek/13719,71,silver-nr,78,63,67,68,54,72
Pablo Velazquez,13718,https://www.futwiz.com/en/fifa22/player/pablo-velazquez/13718,71,sudamericana,64,72,53,67,30,76
Adam Forshaw,13717,https://www.futwiz.com/en/fifa22/player/adam-forshaw/13717,71,silver-nr,65,61,72,71,64,64
Thiago Santana,13716,https://www.futwiz.com/en/fifa22/player/thiago-santana/13716,71,silver,67,74,57,68,24,78
Viktor Korniienko,13715,https://www.futwiz.com/en/fifa22/player/viktor-korniienko/13715,71,silver,75,43,71,70,65,76
Cristian Vega,13714,https://www.futwiz.com/en/fifa22/player/cristian-vega/13714,71,silver-nr,68,59,65,65,67,72
Nestor Ortigoza,13713,https://www.futwiz.com/en/fifa22/player/nestor-ortigoza/13713,71,sudamericana,35,61,75,65,65,70
Chris Richards,13712,https://www.futwiz.com/en/fifa22/player/chris-richards/13712,71,silver-nr,72,27,57,55,71,73
Teruhito Nakagawa,13711,https://www.futwiz.com/en/fifa22/player/teruhito-nakagawa/13711,71,silver,87,69,65,73,41,51
Keegan Rosenberry,13710,https://www.futwiz.com/en/fifa22/player/keegan-rosenberry/13710,71,silver-nr,69,51,63,68,67,74
Alex Munoz,13709,https://www.futwiz.com/en/fifa22/player/alex-munoz/13709,71,silver,80,65,61,66,67,78
Johan Vasquez,13708,https://www.futwiz.com/en/fifa22/player/johan-vasquez/13708,71,silver,66,32,57,56,73,72
Tomas Cardona,13707,https://www.futwiz.com/en/fifa22/player/tomas-cardona/13707,71,libertadores,50,41,47,57,69,82
Josha Vagnoman,13271,https://www.futwiz.com/en/fifa22/player/josha-vagnoman/13271,71,silver,87,44,60,67,66,79
Vito Wormgoor,13272,https://www.futwiz.com/en/fifa22/player/vito-wormgoor/13272,71,silver,32,38,56,53,70,81
Mahlon Romeo,13273,https://www.futwiz.com/en/fifa22/player/mahlon-romeo/13273,71,silver-nr,79,47,61,67,69,70
Josh Risdon,13274,https://www.futwiz.com/en/fifa22/player/josh-risdon/13274,71,silver,75,49,61,65,67,81
Jackson Yueill,13275,https://www.futwiz.com/en/fifa22/player/jackson-yueill/13275,71,silver-nr,60,60,70,69,63,72
Ludovit Reis,13276,https://www.futwiz.com/en/fifa22/player/ludovit-reis/13276,71,silver-nr,75,57,67,72,67,71
Oleksandr Zubkov,13277,https://www.futwiz.com/en/fifa22/player/oleksandr-zubkov/13277,71,silver-nr,85,71,63,70,20,56
Karim Adeyemi,13278,https://www.futwiz.com/en/fifa22/player/karim-adeyemi/13278,71,silver,90,72,65,76,24,61
Simon Hedlund,13279,https://www.futwiz.com/en/fifa22/player/simon-hedlund/13279,71,silver,89,64,66,73,27,68
Zaydou Youssouf,13280,https://www.futwiz.com/en/fifa22/player/zaydou-youssouf/13280,71,silver,64,57,71,75,64,71
Mark-Anthony Kaye,13281,https://www.futwiz.com/en/fifa22/player/mark-anthony-kaye/13281,71,silver-nr,71,55,66,71,68,75
Chanathip Songkrasin,13282,https://www.futwiz.com/en/fifa22/player/chanathip-songkrasin/13282,71,silver,82,63,71,77,26,46
Leonardo Ramos,13283,https://www.futwiz.com/en/fifa22/player/leonardo-ramos/13283,71,sudamericana,68,73,54,66,32,78
Joachim Van Damme,13284,https://www.futwiz.com/en/fifa22/player/joachim-van-damme/13284,71,silver,45,64,68,61,67,81
Petar Stojanovic,13285,https://www.futwiz.com/en/fifa22/player/petar-stojanovic/13285,71,silver-nr,79,50,68,70,63,72
Nikola Cumic,13286,https://www.futwiz.com/en/fifa22/player/nikola-cumic/13286,71,silver-nr,82,70,65,75,23,58
Neeskens Kebano,13287,https://www.futwiz.com/en/fifa22/player/neeskens-kebano/13287,71,silver,81,65,67,74,39,54
Olarenwaju Kayode,13288,https://www.futwiz.com/en/fifa22/player/olarenwaju-kayode/13288,71,silver,88,69,57,73,36,70
Matthias Zimmermann,13289,https://www.futwiz.com/en/fifa22/player/matthias-zimmermann/13289,71,silver-nr,69,52,67,66,68,71
Augusto Lotti,13290,https://www.futwiz.com/en/fifa22/player/augusto-lotti/13290,71,silver-nr,76,71,55,71,26,63
Ulisses Garcia,13291,https://www.futwiz.com/en/fifa22/player/ulisses-garcia/13291,71,silver-nr,75,42,61,67,66,74
Patrik Carlgren,13292,https://www.futwiz.com/en/fifa22/player/patrik-carlgren/13292,71,silver-nr,70,69,68,72,40,69
Pantelis Hatzidiakos,13293,https://www.futwiz.com/en/fifa22/player/pantelis-hatzidiakos/13293,71,silver,72,52,65,64,69,73
Kenneth Paal,13294,https://www.futwiz.com/en/fifa22/player/kenneth-paal/13294,71,silver,83,52,67,74,64,71
Luis Munoz,13295,https://www.futwiz.com/en/fifa22/player/luis-munoz/13295,71,silver-nr,66,68,63,66,69,73
Joaozinho,13681,https://www.futwiz.com/en/fifa22/player/joaozinho/13681,71,silver-nr,68,55,65,67,68,69
Guillermo Ortiz,13680,https://www.futwiz.com/en/fifa22/player/guillermo-ortiz/13680,71,silver-nr,65,41,48,48,71,77
Sergio Santos,13679,https://www.futwiz.com/en/fifa22/player/sergio-santos/13679,71,silver,90,66,55,72,26,70
Junior Moreno,13678,https://www.futwiz.com/en/fifa22/player/junior-moreno/13678,71,silver-nr,62,57,69,63,67,75
Andreas Gruber,13677,https://www.futwiz.com/en/fifa22/player/andreas-gruber/13677,71,silver,82,71,69,71,34,65
Davy Roef,13676,https://www.futwiz.com/en/fifa22/player/davy-roef/13676,71,silver-nr,75,70,64,72,51,69
Lluis Lopez,13675,https://www.futwiz.com/en/fifa22/player/lluis-lopez/13675,71,silver-nr,67,36,56,61,71,71
James Chester,13674,https://www.futwiz.com/en/fifa22/player/james-chester/13674,71,silver-nr,55,34,56,61,72,72
Marcel Ritzmaier,13673,https://www.futwiz.com/en/fifa22/player/marcel-ritzmaier/13673,71,silver-nr,69,68,72,72,61,69
Miguel Ponce,13672,https://www.futwiz.com/en/fifa22/player/miguel-ponce/13672,71,silver,70,56,63,65,67,78
Blanco,13671,https://www.futwiz.com/en/fifa22/player/blanco/13671,71,silver-nr,61,56,67,66,62,58
Daniel-Kofi Kyereh,13670,https://www.futwiz.com/en/fifa22/player/daniel-kofi-kyereh/13670,71,silver,82,68,62,74,22,61
Stjepan Loncar,13669,https://www.futwiz.com/en/fifa22/player/stjepan-loncar/13669,71,silver,61,62,67,71,65,73
Fabricio Baiano,13668,https://www.futwiz.com/en/fifa22/player/fabricio-baiano/13668,71,silver,87,55,58,68,69,85
